201
201
2011
1
1
1
5
1
5
1
4
1
1
1
4
1
1
1
1
223
223
2231
81
81
81
84
81
81
85
81
81
81
84
81
81
81
81
85
201
201
2011
1
1
5
1
1
4
1
1
1
1
4
1
5
1
1
1
213
213
2131
41
41
41
44
41
41
45
41
41
41
41
44
41
41
41
45
201
201
2011
1
1
1
1
1
4
1
1
1
5
1
4
1
5
1
1
212
212
2121
41
41
41
41
41
44
41
41
41
45
41
41
44
41
41
45
201
201
2011
1
1
1
1
1
1
1
5
1
4
1
5
1
4
1
1
223
223
2231
81
81
84
81
81
81
85
81
85
81
81
81
81
84
81
81
212
212
2121
41
41
41
45
41
45
41
41
41
44
41
41
41
41
44
41
