300
300
3001
1
1
5
1
1
4
1
1
1
4
1
1
1
1
5
1
311
311
3111
41
41
41
41
44
41
41
41
45
41
45
41
41
44
41
41
323
323
3231
81
81
85
81
85
81
81
81
81
81
81
84
81
81
84
81
311
311
3111
41
41
41
41
45
41
41
41
44
41
41
41
45
41
44
41
300
300
3001
1
1
1
1
1
4
1
1
5
1
4
1
1
5
1
1
321
321
3211
81
81
81
81
81
85
81
81
81
84
81
85
81
84
81
81
300
300
3001
1
1
1
1
5
1
1
4
1
1
1
1
4
1
5
1
321
321
3211
81
81
85
81
81
81
81
81
81
81
84
81
85
81
84
81
300
300
3001
1
1
1
1
1
5
1
5
1
4
1
1
1
4
1
1
