203
203
2031
1
1
1
1
4
1
5
1
1
5
1
1
1
4
1
1
221
221
2211
81
81
81
81
84
81
81
81
81
81
85
81
85
81
84
81
213
213
2131
41
41
41
45
41
41
41
41
44
41
44
41
41
41
45
41
200
200
2001
1
1
1
5
1
1
1
4
1
1
5
1
1
1
1
4
211
211
2111
41
41
44
41
41
41
41
41
41
44
41
41
41
45
41
45
223
223
2231
81
81
81
81
84
81
81
85
81
81
81
81
85
81
81
84
201
201
2011
1
1
1
1
1
1
1
1
4
1
1
5
1
4
1
5
220
220
2201
81
81
81
84
81
81
85
81
81
81
81
81
85
81
84
81
211
211
2111
41
41
41
45
41
41
45
41
41
44
41
44
41
41
41
41
